buyer_province,buyer_city,buyer_district,buyer_village,seller_province,seller_city,seller_district,seller_village,buyer_name,seller_name,buyer_npwp,buyer_active_pkp_flag,seller_npwp,seller_active_pkp_flag,buyer_klu_code,buyer_klu_description,seller_klu_code,seller_klu_description,invoice_date,international_transcation_flag,normalized_item_name,brand,category,quantity,unit_amount,discount_amount,dpp_amount,ppn_amount,ppnbm_amount,gross_amount
Jawa Tengah,Solo,Banjarsari,Sragen,DKI Jakarta,Jakarta Barat,Grogol,Tanjung Duren,Sekretariat Pendidikan,PD Latupono Ramadan,329730228544286,false,518113221001154,false,08992,penggalian batu bahan industri,08992,penggalian batu bahan industri,2025-07-22,true,soft drinks,lasegar,Soft drinks,7,4799368,600118,32995458,3629500,0,36624958
Jawa Tengah,Solo,Banjarsari,Sragen,Jawa Tengah,Solo,Banjarsari,Sragen,Dinas Keuangan,Perum Siregar Padmasari,427491447920964,true,765663717801118,true,10802,industri konsentrat makanan hewan,10802,industri konsentrat makanan hewan,2025-02-20,true,motorcycle,viar,Motorcycles,10,3598039,3389141,32591249,3585037,0,36176286
Bali,Badung,Kuta,Legian,Bali,Badung,Kuta,Legian,Kementerian Pendidikan,UD Yuliarti (Persero) Tbk,352857576629568,false,925336115348542,true,07301,pertambangan emas dan perak,07301,pertambangan emas dan perak,2025-04-26,true,marketing and customer relationship management software,salesforce,Customer relationship management software maintenance,10,7974368,5529751,74213929,8163532,0,82377461
Bali,Badung,Kuta,Legian,Jawa Barat,Bandung,Coblong,Dago,Dinas Keuangan,UD Budiman Puspita (Persero) Tbk,613206633867043,false,880327333918363,true,36930,industri alat-alat olahraga,36930,industri alat-alat olahraga,2025-06-22,false,powdered milk,nutrilon,Powdered milk,7,6121358,668488,42181018,4639911,0,46820929
Bali,Badung,Kuta,Legian,Bali,Badung,Kuta,Legian,Dinas Pekerjaan Umum,CV Pangestu Marbun,241055259005338,true,858974011514308,true,07301,pertambangan emas dan perak,07301,pertambangan emas dan perak,2024-08-13,false,marketing and customer relationship management software,salesforce,Customer relationship management software maintenance,5,5780623,1316358,27586757,3034543,0,30621300
DKI Jakarta,Jakarta Pusat,Tanah Abang,Bendungan Hilir,Bali,Badung,Kuta,Legian,Direktorat Pendidikan,UD Prastuti Kurniawan,235996560736312,false,961885103382040,false,03232,jasa produksi budidaya ikan laut,03232,jasa produksi budidaya ikan laut,2025-02-08,true,detergent and laundry products,gentlegen,Laundry products,3,621694,113094,1751988,192718,0,1944706
Jawa Barat,Bandung,Coblong,Dago,Jawa Timur,Malang,Klojen,Kauman,Sekretariat Kesehatan,PT Wijayanti Mandasari,430328992681252,true,765944715039263,true,10802,industri konsentrat makanan hewan,10802,industri konsentrat makanan hewan,2025-07-06,true,motorcycle,viar,Motorcycles,2,6005200,941401,11068999,1217589,0,12286588
Jawa Timur,Malang,Klojen,Kauman,Jawa Barat,Bandung,Coblong,Dago,Kementerian Pekerjaan Umum,PD Nainggolan (Persero) Tbk,516442576143104,false,460778882265436,false,01223,pembibitan dan budidaya ayam buras,01223,pembibitan dan budidaya ayam buras,2025-01-19,true,water,prima,Water,9,9916359,4685869,84561362,9301749,0,93863111
DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,Jawa Tengah,Solo,Banjarsari,Sragen,Badan Perhubungan,Perum Yuniar,952642570852605,true,261228577667277,true,15493,industri kecap,15493,industri kecap,2025-07-14,true,freezer,electrolux,Upright cabinet freezer,7,8759639,2334182,58983291,6488162,0,65471453
Bali,Badung,Kuta,Legian,Jawa Tengah,Solo,Banjarsari,Sragen,Badan Perhubungan,UD Haryanto Safitri (Persero) Tbk,351790047893790,true,392091782360791,true,26514,industri alat uji dalam proses industri,26514,industri alat uji dalam proses industri,2025-02-19,true,instant noodle or pasta,atom bulan,Plain pasta and noodles,5,2415639,201276,11876919,1306461,0,13183380
Bali,Badung,Kuta,Legian,Bali,Badung,Kuta,Legian,Kementerian Keuangan,UD Firmansyah Namaga (Persero) Tbk,417321646246752,false,600830690752071,true,02119,pengusahaan hutan lainnya,02119,pengusahaan hutan lainnya,2025-01-08,false,laundry washing machine,toshiba,Laundry type washing machines,5,1889032,751043,8694117,956352,0,9650469
DKI Jakarta,Jakarta Pusat,Tanah Abang,Bendungan Hilir,Jawa Tengah,Solo,Banjarsari,Sragen,Kementerian Keuangan,Perum Prasasta Rajata,189020943789087,true,183712036593282,false,67204,broker,67204,broker,2025-04-21,true,air conditioner,changhong,Air conditioners,9,5676024,2316162,48768054,5364485,0,54132539
Bali,Badung,Kuta,Legian,Jawa Timur,Malang,Klojen,Kauman,Sekretariat Pendidikan,UD Rajata Sihotang (Persero) Tbk,814381692084357,true,254104482771935,false,01217,pembibitan dan budidaya kambing perah,01217,pembibitan dan budidaya kambing perah,2024-09-23,true,air conditioner,aqua,Air conditioners,4,4500761,985903,17017141,1871885,0,18889026
Jawa Timur,Malang,Klojen,Kauman,Jawa Barat,Bandung,Coblong,Dago,Kementerian Perhubungan,Perum Marpaung Haryanto (Persero) Tbk,652466227136731,true,300539367403559,true,55212,restoran/rumah makan talam selaka,55212,restoran/rumah makan talam selaka,2024-12-25,false,insurance service,avrist,Insurance law service,5,6430211,2646716,29504339,3245477,0,32749816
Jawa Barat,Bandung,Coblong,Dago,Jawa Tengah,Solo,Banjarsari,Sragen,Direktorat Perhubungan,CV Palastri Tbk,502088816029226,false,208685416232586,true,52213,perdagangan eceran khusus sayuran di dalam bangunan,52213,perdagangan eceran khusus sayuran di dalam bangunan,2024-08-17,true,instant noodle or pasta,pop mie,Plain pasta and noodles,5,7089619,1875579,33572516,3692976,0,37265492
Jawa Barat,Bandung,Coblong,Dago,Jawa Timur,Malang,Klojen,Kauman,Direktorat Kesehatan,Perum Lestari,776730033047590,false,364431203108547,true,36992,industri pita mesin tulis/gambar,36992,industri pita mesin tulis/gambar,2024-11-28,false,facial care products,biore,Facial care products,5,8564225,1804441,41016684,4511835,0,45528519
DKI Jakarta,Jakarta Timur,Jatinegara,Bali Mester,Jawa Timur,Malang,Klojen,Kauman,Direktorat Keuangan,CV Waluyo Suwarno,161512145239881,false,919864097395919,true,01223,pembibitan dan budidaya ayam buras,01223,pembibitan dan budidaya ayam buras,2024-08-05,false,water,prima,Water,1,5225949,234690,4991259,549038,0,5540297
Jawa Barat,Bandung,Coblong,Dago,Bali,Badung,Kuta,Legian,Kementerian Perhubungan,PT Simanjuntak Tbk,978686271884597,false,497108004245426,true,01223,pembibitan dan budidaya ayam buras,01223,pembibitan dan budidaya ayam buras,2024-08-14,true,water,prima,Water,9,3580989,1518748,30710153,3378116,0,34088269
Jawa Barat,Bandung,Coblong,Dago,Jawa Tengah,Solo,Banjarsari,Sragen,Direktorat Kesehatan,CV Jailani Tbk,925662592922923,true,115358545411722,true,92429,jasa rekreasi lainnya,92429,jasa rekreasi lainnya,2024-10-31,true,television,panasonic,Televisions,9,1770012,1051720,14878388,1636622,0,16515010
Jawa Timur,Malang,Klojen,Kauman,Jawa Tengah,Solo,Banjarsari,Sragen,Kementerian Keuangan,PD Tampubolon Prakasa (Persero) Tbk,239211700860062,false,551206308702809,true,10794,"industri kerupuk, keripik, peyek dan sejenisnya",10794,"industri kerupuk, keripik, peyek dan sejenisnya",2025-03-10,false,water,eternal plus,Water,2,1333911,38739,2629083,289199,0,2918282
Jawa Timur,Malang,Klojen,Kauman,DKI Jakarta,Jakarta Pusat,Tanah Abang,Bendungan Hilir,Badan Perhubungan,PD Permadi Maryati,937087031573786,true,408551748286094,false,13101,pertambangan pasir besi,13101,pertambangan pasir besi,2024-12-24,true,water dispenser,changhong,Hot water dispenser,2,4483714,687919,8279509,910745,0,9190254
Jawa Timur,Malang,Klojen,Kauman,DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,Direktorat Keuangan,Perum Mangunsong,891373097519203,true,119380534870878,false,26514,industri alat uji dalam proses industri,26514,industri alat uji dalam proses industri,2025-03-29,false,instant noodle or pasta,atom bulan,Plain pasta and noodles,6,9220114,908522,54412162,5985337,0,60397499
Jawa Barat,Bandung,Coblong,Dago,Jawa Timur,Malang,Klojen,Kauman,Badan Keuangan,PT Ramadan Prasetyo (Persero) Tbk,207396016444125,true,651482142033508,true,49425,angkutan darat lainnya untuk wisata,49425,angkutan darat lainnya untuk wisata,2024-11-13,true,fresh bread,arnon,Fresh bread,3,6814490,1292870,19150600,2106566,0,21257166
Bali,Badung,Kuta,Legian,Jawa Tengah,Solo,Banjarsari,Sragen,Dinas Pendidikan,CV Anggraini Pertiwi (Persero) Tbk,875741193721426,false,106274395006567,false,47822,"perdagangan eceran kaki lima dan los pasar roti, kue kering, kue basah dan sejenisnya",47822,"perdagangan eceran kaki lima dan los pasar roti, kue kering, kue basah dan sejenisnya",2024-08-09,true,snack foods,dk,Snack foods,9,8249476,4576730,69668554,7663540,0,77332094
Jawa Tengah,Solo,Banjarsari,Sragen,Jawa Timur,Malang,Klojen,Kauman,Kementerian Perhubungan,UD Saragih Andriani Tbk,952177892775332,true,685396148694831,true,30001,industri mesin kantor dan akuntansi manual,30001,industri mesin kantor dan akuntansi manual,2025-01-11,true,freezer,sanken,Upright cabinet freezer,4,7391730,476743,29090177,3199919,0,32290096
Jawa Timur,Malang,Klojen,Kauman,Jawa Barat,Bandung,Coblong,Dago,Badan Pendidikan,PD Latupono,910581851520450,false,462974225187201,false,36992,industri pita mesin tulis/gambar,36992,industri pita mesin tulis/gambar,2025-05-15,true,facial care products,biore,Facial care products,3,4918694,1097337,13658745,1502461,0,15161206
Jawa Barat,Bandung,Coblong,Dago,Jawa Timur,Malang,Klojen,Kauman,Dinas Pekerjaan Umum,CV Jailani (Persero) Tbk,111057281077878,false,301787941508219,true,63210,pergudangan,63210,pergudangan,2025-01-16,false,edible vegetable oil,barco,Edible vegetable or plant oils,2,143993,10218,277768,30554,0,308322
Jawa Barat,Bandung,Coblong,Dago,Jawa Tengah,Solo,Banjarsari,Sragen,Sekretariat Kesehatan,CV Simanjuntak,494574637299776,true,807988185620874,true,92331,kebun raya dan kebun binatang,92331,kebun raya dan kebun binatang,2025-03-16,true,domestic refrigerator,panasonik,Domestic refrigerators,5,4817876,1787468,22301912,2453210,0,24755122
Jawa Tengah,Solo,Banjarsari,Sragen,Bali,Badung,Kuta,Legian,Kementerian Kesehatan,UD Kurniawan Simbolon Tbk,300773743747549,false,215206328680865,true,52213,perdagangan eceran khusus sayuran di dalam bangunan,52213,perdagangan eceran khusus sayuran di dalam bangunan,2024-11-14,false,instant noodle or pasta,pop mie,Plain pasta and noodles,6,9707900,4967481,53279919,5860791,0,59140710
Jawa Tengah,Solo,Banjarsari,Sragen,DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,Sekretariat Kesehatan,CV Yolanda Winarsih (Persero) Tbk,285568972602949,false,100278634345865,false,50228,angkutan penyeberangan umum dalam kabupaten/kota untuk barang,50228,angkutan penyeberangan umum dalam kabupaten/kota untuk barang,2024-11-06,true,inkjet printer,toshiba,Inkjet printers,1,2348057,134140,2213917,243530,0,2457447
Jawa Timur,Malang,Klojen,Kauman,Bali,Badung,Kuta,Legian,Direktorat Perhubungan,UD Riyanti,634215360541204,false,456879664470774,true,13113,industri pemintalan benang jahit,13113,industri pemintalan benang jahit,2024-10-08,true,television,arashi,Televisions,3,4709649,299649,13829298,1521222,0,15350520
Bali,Badung,Kuta,Legian,DKI Jakarta,Jakarta Pusat,Tanah Abang,Bendungan Hilir,Kementerian Keuangan,PD Firmansyah,624754188086811,false,577470348176209,true,10291,industri penggaraman/pengeringan biota air lainnya,10291,industri penggaraman/pengeringan biota air lainnya,2024-08-14,true,snack foods,cheetos,Snack foods,7,6328132,1501607,42795317,4707484,0,47502801
DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,Bali,Badung,Kuta,Legian,Badan Pendidikan,CV Yuliarti (Persero) Tbk,515310070544272,false,783166143847322,false,26412,industri kapur,26412,industri kapur,2025-06-21,true,baby diapers,mamy  poko,Infant diapers,5,8081838,1670566,38738624,4261248,0,42999872
Jawa Tengah,Solo,Banjarsari,Sragen,Jawa Timur,Malang,Klojen,Kauman,Direktorat Pekerjaan Umum,UD Setiawan Andriani (Persero) Tbk,216968312260367,true,132467244926312,true,15493,industri kecap,15493,industri kecap,2025-07-23,true,freezer,electrolux,Upright cabinet freezer,3,1439566,219976,4098722,450859,0,4549581
DKI Jakarta,Jakarta Pusat,Tanah Abang,Bendungan Hilir,DKI Jakarta,Jakarta Timur,Matraman,Pisangan Baru,Badan Keuangan,CV Nurdiyanti Prasetyo,898614369734318,true,913052714525468,false,03232,jasa produksi budidaya ikan laut,03232,jasa produksi budidaya ikan laut,2024-10-01,true,detergent and laundry products,gentlegen,Laundry products,7,7035675,515760,48733965,5360736,0,54094701
Jawa Barat,Bandung,Coblong,Dago,Jawa Barat,Bandung,Coblong,Dago,Sekretariat Kesehatan,CV Mardhiyah Tbk,669103304604905,false,815284596368671,true,10802,industri konsentrat makanan hewan,10802,industri konsentrat makanan hewan,2025-04-20,false,motorcycle,viar,Motorcycles,5,9454625,2941757,44331368,4876450,0,49207818
Jawa Tengah,Solo,Banjarsari,Sragen,DKI Jakarta,Jakarta Barat,Grogol,Tanjung Duren,Kementerian Kesehatan,PD Winarno Prayoga Tbk,765575265649594,true,290656891317823,true,03232,jasa produksi budidaya ikan laut,03232,jasa produksi budidaya ikan laut,2025-06-22,true,detergent and laundry products,gentlegen,Laundry products,6,7773376,681783,45958473,5055432,0,51013905
Jawa Barat,Bandung,Coblong,Dago,Jawa Tengah,Solo,Banjarsari,Sragen,Dinas Keuangan,CV Budiyanto Tbk,736175453976207,false,354409870853734,true,47743,perdagangan eceran barang perlengkapan pribadi bekas,47743,perdagangan eceran barang perlengkapan pribadi bekas,2024-11-12,false,water,aqua,Water,4,3021447,618517,11467271,1261399,0,12728670
Jawa Timur,Malang,Klojen,Kauman,Jawa Tengah,Solo,Banjarsari,Sragen,Dinas Pendidikan,UD Hardiansyah Pratama,534236592041072,true,740313214829293,true,92424,gelanggang permainan dan ketangkasan,92424,gelanggang permainan dan ketangkasan,2025-03-08,false,snack foods,wafello,Snack foods,6,4893397,870095,28490287,3133931,0,31624218
Bali,Badung,Kuta,Legian,Jawa Tengah,Solo,Banjarsari,Sragen,Kementerian Pendidikan,PT Astuti Utami Tbk,841214791667946,true,257416887376350,false,55212,restoran/rumah makan talam selaka,55212,restoran/rumah makan talam selaka,2025-01-01,false,insurance service,avrist,Insurance law service,6,9508481,3170140,53880746,5926882,0,59807628
Bali,Badung,Kuta,Legian,Jawa Tengah,Solo,Banjarsari,Sragen,Direktorat Keuangan,Perum Najmudin Tbk,829450101612577,true,444835871879027,true,22121,industri pengasapan karet,22121,industri pengasapan karet,2025-05-17,false,air conditioner,modena,Air conditioners,9,3173258,91225,28468097,3131490,0,31599587
Bali,Badung,Kuta,Legian,Jawa Timur,Malang,Klojen,Kauman,Sekretariat Keuangan,PD Laksmiwati Nababan,863986560214255,false,145180050221127,true,13113,industri pemintalan benang jahit,13113,industri pemintalan benang jahit,2025-02-28,true,television,arashi,Televisions,7,7195319,2259563,48107670,5291843,0,53399513
Jawa Timur,Malang,Klojen,Kauman,Jawa Tengah,Solo,Banjarsari,Sragen,Badan Pendidikan,UD Sihombing Januar Tbk,201782007528027,false,962239564831012,true,26514,industri alat uji dalam proses industri,26514,industri alat uji dalam proses industri,2024-10-09,false,instant noodle or pasta,atom bulan,Plain pasta and noodles,8,6693674,1386989,52162403,5737864,0,57900267
DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,Jawa Tengah,Solo,Banjarsari,Sragen,Dinas Kesehatan,PD Dongoran (Persero) Tbk,201517721971435,true,870917226878334,false,01217,pembibitan dan budidaya kambing perah,01217,pembibitan dan budidaya kambing perah,2025-06-01,true,air conditioner,aqua,Air conditioners,8,2723110,1445826,20339054,2237295,0,22576349
Jawa Timur,Malang,Klojen,Kauman,Jawa Timur,Malang,Klojen,Kauman,Direktorat Kesehatan,UD Kuswoyo Lestari,959110790648598,true,970613063222493,false,02011,pengusahaan hutan jati,02011,pengusahaan hutan jati,2024-10-01,false,hair shampoo,zinc,Shampoos,7,6657712,4480482,42123502,4633585,0,46757087
Jawa Tengah,Solo,Banjarsari,Sragen,Bali,Badung,Kuta,Legian,Badan Keuangan,PD Samosir Zulkarnain,787435292364188,false,186998490697469,true,52101,pergudangan,52101,pergudangan,2024-11-04,true,hair shampoo,ellips,Shampoos,8,3203622,185589,25443387,2798772,0,28242159
Jawa Tengah,Solo,Banjarsari,Sragen,Jawa Timur,Malang,Klojen,Kauman,Badan Keuangan,Perum Sitorus,860288182163301,false,393878991840881,false,52349,perdagangan eceran khusus bahan konstruksi lainnya di dalam bangunan,52349,perdagangan eceran khusus bahan konstruksi lainnya di dalam bangunan,2025-06-24,true,instant noodle or pasta,burung dara,Plain pasta and noodles,3,6730958,1430970,18761904,2063809,0,20825713
DKI Jakarta,Jakarta Pusat,Tanah Abang,Bendungan Hilir,DKI Jakarta,Jakarta Pusat,Tanah Abang,Bendungan Hilir,Badan Kesehatan,PT Wibowo,670799326912393,false,611937279509685,true,75124,pembinaan pelayanan kesejahteraan sosial,75124,pembinaan pelayanan kesejahteraan sosial,2025-07-03,false,bathing soap,kodomo,Soaps,7,7137653,457273,49506298,5445692,0,54951990
Jawa Timur,Malang,Klojen,Kauman,Bali,Badung,Kuta,Legian,Sekretariat Keuangan,PD Sitompul Sihotang,984385785482139,true,577458546649782,false,92331,kebun raya dan kebun binatang,92331,kebun raya dan kebun binatang,2025-05-08,true,domestic refrigerator,panasonik,Domestic refrigerators,3,166714,22093,478049,52585,0,530634
Bali,Badung,Kuta,Legian,Jawa Timur,Malang,Klojen,Kauman,Kementerian Pendidikan,Perum Riyanti Wastuti,651267074996924,false,156377317427507,false,67204,broker,67204,broker,2025-01-04,false,air conditioner,changhong,Air conditioners,7,5711668,2831139,37150537,4086559,0,41237096
DKI Jakarta,Jakarta Timur,Matraman,Pisangan Baru,Jawa Tengah,Solo,Banjarsari,Sragen,Badan Keuangan,UD Nasyidah Natsir (Persero) Tbk,140100546200365,true,924051139633117,true,26311,industri bata tahan api dan sejenisnya,26311,industri bata tahan api dan sejenisnya,2024-08-05,false,detergent and laundry products,vanish,Laundry products,4,2989932,176259,11783469,1296181,0,13079650
DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,Jawa Timur,Malang,Klojen,Kauman,Sekretariat Kesehatan,PT Safitri Tbk,924934077628758,false,186170103411346,false,92429,jasa rekreasi lainnya,92429,jasa rekreasi lainnya,2025-02-14,false,television,panasonic,Televisions,1,2512063,159738,2352325,258755,0,2611080
DKI Jakarta,Jakarta Pusat,Tanah Abang,Bendungan Hilir,Jawa Tengah,Solo,Banjarsari,Sragen,Dinas Keuangan,Perum Mardhiyah,835095341867448,true,993564151008908,true,47743,perdagangan eceran barang perlengkapan pribadi bekas,47743,perdagangan eceran barang perlengkapan pribadi bekas,2025-04-15,false,water,aqua,Water,5,8674152,2044743,41326017,4545861,0,45871878
DKI Jakarta,Jakarta Timur,Jatinegara,Bali Mester,Jawa Timur,Malang,Klojen,Kauman,Sekretariat Pendidikan,CV Simanjuntak Tbk,548865333971828,true,420785430285907,false,31402,industri akumulator listrik (batu baterai sekunder),31402,industri akumulator listrik (batu baterai sekunder),2024-12-14,true,motorcycle,yamaha,Motorcycles,7,3525171,78512,24597685,2705745,0,27303430
Jawa Barat,Bandung,Coblong,Dago,Bali,Badung,Kuta,Legian,Dinas Pendidikan,UD Waluyo (Persero) Tbk,465478992254176,true,788358977183077,false,31102,industri mesin pembangkit listrik,31102,industri mesin pembangkit listrik,2025-01-02,false,television,denpoo,Televisions,10,7109261,5324859,65767751,7234452,0,73002203
